cnn_score,smina_score,lig_rmsd,fmax_rmsd,rank
0.971307,-12.2788,1.0259,0.6988,2
0.721690,-12.1792,1.1690,2.8316,3
0.020494,-11.3715,5.5137,2.8231,4
0.000475,-11.2197,5.9166,2.3992,5
0.036452,-11.1663,13.0974,0.6942,6
0.004746,-10.9529,6.6690,2.5796,7
0.009356,-10.9476,4.6233,2.8260,8
0.004495,-10.8206,13.4882,1.9485,9
0.013215,-10.0107,3.2623,1.7659,10
0.045599,-9.9383,3.5469,2.8146,11
0.116112,-9.7852,4.4732,2.9903,12
0.001846,-9.7678,4.2877,1.7470,13
0.002844,-9.7594,5.2256,2.8099,14
0.000085,-9.4779,4.7926,3.0738,15
0.059895,-9.4627,8.0240,1.1600,16
0.179133,-9.4389,4.4082,2.9073,17
0.000183,-9.4377,3.6604,2.5273,18
0.005186,-9.3633,7.5016,2.4841,19
0.914652,-11.9202,0.5687,2.5693,1
0.049045,-9.2119,5.6545,2.9523,20
0.071675,-11.4194,2.7858,2.5362,2
0.128217,-11.2667,2.9000,2.9352,3
0.393575,-10.8065,2.3880,3.1086,4
0.024152,-10.6762,2.9203,1.4071,5
0.002194,-10.3413,5.9488,3.0395,6
0.454772,-10.2627,3.3835,0.6657,7
0.002077,-10.2073,3.9267,3.0836,8
0.597074,-10.1682,2.9442,2.9663,9
0.000119,-10.1868,5.9914,1.3434,10
0.001039,-10.0993,14.2671,3.0780,11
0.000716,-9.8207,8.6364,3.0122,12
0.000337,-9.6782,8.5197,1.5585,13
0.000614,-9.6300,5.6985,2.8855,14
0.789803,-12.5654,0.7191,3.0167,1
0.570709,-11.6422,4.5452,2.8983,2
0.007176,-11.4615,5.0598,3.0904,3
0.013445,-11.2010,2.6503,3.0283,4
0.043562,-10.7968,6.6048,3.0240,5
0.022744,-10.7028,4.9836,2.8581,6
0.009366,-10.6101,5.1116,1.6504,7
0.005457,-10.4829,4.9353,2.6975,8
0.000761,-10.4520,5.2423,2.8755,9
0.969852,-11.6887,14.1362,1.5914,1
0.951851,-10.8910,14.1552,2.6506,2
0.954331,-10.8753,13.7130,2.4022,3
0.563625,-9.9769,0.6517,1.5958,4
0.744495,-9.9227,4.2252,1.5897,5
0.451658,-9.0200,2.4875,1.2983,6
0.913716,-8.8139,13.7940,2.6036,7
0.886831,-18.3771,0.8611,0.7526,1
0.393957,-15.4109,8.4214,1.6311,2
0.009232,-19.3404,4.4166,4.8949,10
0.015617,-19.3271,7.8354,2.1774,11
0.000015,-19.1400,5.9067,4.8962,12
0.031918,-19.0549,6.0322,4.8983,13
0.000026,-18.7473,5.6748,4.9064,14
0.000058,-18.6294,8.2179,3.3609,15
0.073319,-18.5450,8.8942,1.8188,16
0.000253,-18.4299,10.0034,4.7444,17
0.254052,-21.0489,0.7574,1.8456,1
0.005851,-20.7824,7.2324,4.7221,2
0.047631,-20.7396,7.7950,3.2552,3
0.002594,-20.7330,6.9673,3.3094,4
0.093207,-20.2934,0.8596,4.6926,5
0.002878,-19.9185,1.2780,4.9175,6
0.001618,-19.6761,7.7663,3.0818,7
0.020502,-19.5474,6.0331,1.3362,8
0.030238,-19.4539,4.4268,1.7426,9
0.000024,-10.5216,6.7697,5.2313,10
0.001526,-10.4978,7.7935,4.6022,11
0.000348,-10.4668,5.3901,5.1486,12
0.000875,-10.1297,5.7333,3.8550,13
0.001071,-9.9812,5.8779,1.8742,14
0.001502,-9.9612,7.8325,1.8838,15
0.000052,-9.8646,5.8482,4.6670,16
0.000172,-9.8367,6.0978,4.7991,17
0.076948,-12.7109,5.6342,4.5655,1
0.005020,-12.7084,5.4263,4.8021,2
0.119409,-12.5898,0.5503,4.1492,3
0.010918,-12.3554,6.5568,3.9175,4
0.013131,-12.2904,5.4575,1.3745,5
0.044989,-11.6937,6.6367,1.4115,6
0.004522,-11.3741,7.1443,4.7246,7
0.000273,-11.1018,5.4300,3.6573,8
0.000192,-10.7246,6.5748,4.1215,9
0.000308,-16.6716,7.1410,3.2939,10
0.006584,-16.4623,9.7425,3.0050,11
0.007579,-15.8198,9.7614,3.0281,12
0.000008,-15.0362,9.9728,1.5293,13
0.000016,-15.0216,6.7476,3.1748,14
0.000034,-14.9954,7.6146,1.3059,15
0.266493,-17.9925,12.4522,2.4480,1
0.033405,-17.9401,11.8915,3.2899,2
0.460264,-17.1781,0.6433,3.2890,3
0.368961,-17.0429,0.7940,2.4966,4
0.008155,-16.8941,7.7829,2.4447,5
0.009877,-16.8628,6.4918,3.2932,6
0.002722,-16.8438,4.5136,3.2829,7
0.001279,-16.7102,7.3432,2.4484,8
0.002568,-16.6823,11.8503,3.2900,9
0.992185,-13.1199,0.6211,0.8919,1
0.884118,-12.3799,3.4313,1.3512,2
0.957340,-10.8140,4.0290,1.2195,3
0.221652,-13.1301,0.5270,1.2271,1
0.018619,-11.9865,2.7388,1.5013,2
0.104329,-11.6225,4.3562,2.4478,3
0.000433,-21.2609,8.6933,4.7077,10
0.000077,-21.1149,3.5686,2.7208,11
0.000120,-20.8855,11.4439,4.7232,12
0.000053,-20.7414,3.8122,4.7409,13
0.000901,-20.4488,10.9564,4.8478,14
0.000125,-20.3598,9.7470,2.9968,15
0.000073,-20.3218,12.9532,2.7112,16
0.000033,-20.2153,8.0485,4.7284,17
0.000075,-20.1507,6.1275,3.0124,18
0.041985,-23.0169,1.8151,3.0499,1
0.281834,-22.5811,1.0998,4.6522,2
0.004941,-22.3396,4.6019,1.3559,3
0.000222,-22.2923,8.9428,4.8481,4
0.001403,-22.1644,8.0643,4.6933,5
0.020736,-21.5562,10.1531,3.0295,6
0.000062,-21.5443,9.5993,4.7126,7
0.016846,-21.4599,1.6853,4.8563,8
0.000148,-21.4444,8.5309,4.7347,9
0.000996,-9.3014,11.4601,3.0200,10
0.015713,-9.2057,13.2377,2.1279,11
0.001186,-9.0694,13.6462,3.8546,12
0.147687,-9.0506,4.5342,3.2202,13
0.002917,-8.8908,5.6262,2.0544,14
0.981309,-11.7085,2.0976,3.0227,1
0.807469,-11.4339,3.9131,3.0100,2
0.919119,-11.3806,2.4131,1.2940,3
0.543710,-11.3644,2.5425,3.0157,4
0.931062,-11.3517,3.6180,1.7465,5
0.029208,-11.0525,2.7442,3.0145,6
0.008117,-10.7242,14.3831,2.9857,7
0.001980,-9.4667,6.9484,2.1889,8
0.019632,-9.3528,12.6645,3.0235,9
0.947754,-10.9424,0.2884,0.9507,1
0.870946,-10.3120,3.6493,1.5403,2
0.510156,-8.6239,4.5518,2.7059,3
0.866347,-8.4054,3.6228,1.7702,4
0.002825,-11.1094,9.7092,5.6467,10
0.000317,-11.0865,13.6954,0.8082,11
0.997651,-13.8192,0.4407,1.3703,1
0.019263,-12.9169,4.9535,5.6477,2
0.018295,-12.4882,4.9321,4.8285,3
0.998819,-12.2179,0.5025,5.5895,4
0.000856,-12.0850,11.3810,1.3741,5
0.000818,-11.8657,9.4525,0.8297,6
0.038694,-11.8113,8.7792,0.8086,7
0.001755,-11.7462,8.7115,1.3600,8
0.000033,-11.2831,6.4738,5.6466,9
0.399096,-15.0137,6.9597,1.3804,10
0.184030,-14.8942,3.2603,1.8788,11
0.015306,-14.5763,7.7064,1.2845,12
0.046553,-14.4842,5.9270,1.3521,13
0.538125,-16.9208,6.2196,0.6707,1
0.616761,-16.4921,2.3751,1.1930,2
0.247823,-16.2910,7.2463,1.3084,3
0.523433,-16.2013,7.2520,1.3054,4
0.044111,-16.1976,3.7255,0.6351,5
0.424476,-16.1335,3.4454,1.2596,6
0.075320,-15.9786,5.5581,1.3292,7
0.101677,-15.7395,6.2858,0.9984,8
0.071041,-15.2909,4.2841,1.8420,9
0.004136,-12.1998,6.6189,3.1833,10
0.000346,-12.1769,10.6578,3.2476,11
0.001004,-12.1681,7.4378,1.7434,12
0.002508,-11.7855,9.2731,3.2621,13
0.002101,-11.7066,6.7647,1.6749,14
0.851667,-14.6714,0.8762,3.2612,1
0.047481,-14.3134,6.0589,3.1892,2
0.078120,-14.3111,8.1675,3.1799,3
0.042468,-14.1504,7.5551,3.1886,4
0.044273,-13.8534,7.7062,3.1914,5
0.014347,-13.2500,8.0787,1.8320,6
0.132821,-13.1813,3.2767,3.3460,7
0.020198,-12.8536,5.6734,3.2607,8
0.031407,-12.2446,6.3269,1.6956,9
0.060019,-13.0099,5.6558,1.2958,10
0.116059,-12.9029,4.2248,0.7912,11
0.984583,-15.3618,0.3087,1.7560,1
0.918536,-15.1064,5.9133,1.6673,2
0.086232,-14.1072,6.5245,1.6773,3
0.215389,-14.0948,6.4404,1.7920,4
0.027148,-13.7639,6.2626,1.7100,5
0.184972,-13.7248,6.4455,3.2920,6
0.286017,-13.3382,4.9428,0.7549,7
0.082245,-13.1429,3.7359,0.9246,8
0.337420,-13.1255,6.9727,0.6699,9
0.941940,-19.8936,1.0618,2.8209,1
0.974684,-19.4912,0.5116,1.5206,2
0.000217,-19.0746,8.3942,2.7446,3
0.002736,-18.6882,4.5075,2.1494,4
0.008039,-18.5294,4.8817,2.8576,5
0.058129,-18.3556,7.8159,2.8122,6
0.000053,-17.9354,8.4049,2.7791,7
0.023774,-8.9629,4.7165,2.3647,10
0.004420,-8.8859,4.4303,2.3244,11
0.011734,-8.8610,5.8983,2.2085,12
0.001144,-8.7699,6.3653,2.1692,13
0.003322,-8.6733,5.4312,2.1183,14
0.002438,-8.6465,8.7288,3.9906,15
0.000082,-8.4965,4.1280,3.7139,16
0.002192,-8.4616,7.9702,4.0164,17
0.005379,-8.3292,7.8998,2.2497,18
0.000519,-8.3056,4.2794,3.6336,19
0.017883,-10.0207,5.6620,3.9256,1
0.001577,-8.2579,7.0701,2.1915,20
0.008106,-9.8632,5.8370,2.1925,2
0.078644,-9.7957,5.1182,2.3141,3
0.005187,-9.7685,5.8402,3.4329,4
0.018510,-9.6195,1.9061,3.6494,5
0.004775,-9.4497,5.6335,3.4650,6
0.035022,-9.4358,4.7099,3.6545,7
0.002000,-9.2709,7.1943,2.2022,8
0.000917,-9.1826,6.9286,3.5794,9
0.436559,-8.8495,10.9508,1.4043,10
0.051146,-8.4610,3.9286,2.4733,11
0.001469,-8.4442,13.6244,0.8731,12
0.012032,-8.4100,3.2824,2.4711,13
0.056498,-8.0351,4.5752,1.1633,14
0.040282,-8.0348,6.0490,1.3619,15
0.013315,-7.9716,6.5624,3.1605,16
0.047501,-7.8531,11.6483,1.2129,17
0.029325,-7.6698,4.1221,2.9493,18
0.062927,-7.6214,5.7907,0.8628,19
0.833965,-10.2408,3.2313,0.9212,1
0.002590,-7.4980,5.7421,1.0333,20
0.505242,-9.7609,3.2834,1.5357,2
0.198516,-9.5275,3.2119,2.3927,3
0.047595,-9.2492,4.8851,1.0181,4
0.118699,-9.1428,4.5114,1.1890,5
0.105370,-9.0699,11.2809,1.3968,6
0.380101,-9.0475,11.9428,1.2081,7
0.017832,-8.9606,15.2250,1.2190,8
0.276534,-8.9255,2.4341,1.1959,9
0.000741,-11.1275,8.9165,1.3255,10
0.018089,-11.0642,8.9443,3.0132,11
0.000378,-10.9933,10.2840,1.3243,12
0.007908,-10.8441,7.5249,1.5403,13
0.002127,-10.7850,11.2379,1.3257,14
0.000529,-10.7735,8.3382,1.0582,15
0.004228,-10.7685,11.9076,3.0219,16
0.000329,-10.6044,8.5545,1.5253,17
0.004959,-10.5006,11.3983,2.8823,18
0.138468,-10.3466,12.3351,1.3203,19
0.025994,-12.2114,9.9928,1.3228,1
0.001045,-10.2968,8.4783,1.6699,20
0.032860,-12.0828,8.8898,1.3242,2
0.010676,-11.9346,7.6580,1.0305,3
0.002720,-11.7356,8.7121,1.3229,4
0.000176,-11.7270,9.7523,1.3230,5
0.010922,-11.6723,10.7076,1.3199,6
0.005818,-11.2793,8.5315,1.3202,7
0.000172,-11.2439,8.9539,1.3234,8
0.002170,-11.2187,8.9199,2.8849,9
0.000122,-14.1108,14.4118,3.0563,10
0.714275,-14.0686,1.2313,4.1336,11
0.000183,-14.0095,10.3892,2.8633,12
0.000017,-13.9227,17.0861,3.4108,13
0.000049,-13.9066,17.1744,3.5194,14
0.000209,-13.7010,17.4236,3.7375,15
0.000023,-13.6404,10.5336,4.3138,16
0.005152,-13.3098,9.0113,3.4540,17
0.000008,-13.2874,9.6627,3.7286,18
0.000012,-13.1556,12.4364,3.7374,19
0.834783,-15.3121,0.8095,3.7125,1
0.000228,-12.8756,12.3739,4.3486,20
0.000050,-15.0599,9.7154,3.6676,2
0.000056,-15.0475,15.2337,3.4195,3
0.729762,-14.8925,1.6551,3.7344,4
0.000474,-14.5859,14.5674,3.4712,5
0.620747,-14.3524,3.6836,3.5096,6
0.001223,-14.2781,8.7953,3.5402,7
0.000043,-14.2551,10.6392,3.5339,8
0.000018,-14.1140,14.3528,3.7222,9
0.000086,-13.1487,14.1938,3.3477,10
0.310812,-13.0792,1.0732,2.9502,11
0.000073,-12.8784,5.4447,2.0564,12
0.000365,-12.6493,11.5015,1.5609,13
0.010449,-12.6226,3.0376,3.5488,14
0.000066,-12.5074,11.5849,3.3965,15
0.095817,-12.4345,2.2995,4.7056,16
0.000041,-12.3794,14.1377,3.7395,17
0.000355,-12.1956,10.0891,3.0998,18
0.000228,-12.1297,10.2050,3.4400,19
0.221438,-14.8964,2.0443,3.0979,1
0.000062,-12.0975,11.1744,3.1226,20
0.381424,-14.8061,1.6307,3.1319,2
0.155525,-14.6338,2.3525,3.1057,3
0.064546,-14.4188,3.3131,3.1393,4
0.045336,-13.7699,2.1999,1.4267,5
0.154172,-13.4977,1.4213,3.5252,6
0.000226,-13.3681,11.7997,1.1232,7
0.009393,-13.2588,3.4320,3.1906,8
0.279740,-13.2292,1.3873,4.2793,9
0.346321,-8.2542,3.0917,1.1600,10
0.033212,-7.9663,5.7079,1.7779,11
0.047640,-7.8700,8.1980,1.6587,12
0.048538,-7.8625,8.0687,1.6638,13
0.042433,-7.8060,11.2709,1.6594,14
0.207607,-7.7990,3.4632,0.8039,15
0.006865,-7.7971,7.7385,1.1609,16
0.043958,-7.6331,4.8981,0.7214,17
0.027976,-7.5487,11.7816,1.6551,18
0.012273,-7.4890,8.5776,1.1574,19
0.421772,-9.1372,3.0915,1.6635,1
0.011985,-7.3044,8.5345,1.7640,20
0.837343,-9.0865,3.9543,1.6636,2
0.361640,-8.8947,15.3134,1.1703,3
0.215706,-8.7757,4.2200,1.6596,4
0.479511,-8.6711,1.6151,1.7451,5
0.023188,-8.5058,5.2581,1.6605,6
0.565859,-8.4630,14.7697,1.4297,7
0.039111,-8.3844,5.6531,1.6520,8
0.392462,-8.3838,3.0181,1.1595,9
0.003741,-18.2300,6.2559,2.3284,10
0.000302,-17.7447,5.3696,2.4484,11
0.017636,-17.6631,7.9276,3.1338,12
0.000376,-17.0330,8.0899,2.4667,13
0.001001,-16.9659,7.1136,2.8817,14
0.001169,-16.8404,8.4474,2.1038,15
0.000170,-16.6964,9.6164,2.4462,16
0.009513,-16.6767,8.0372,2.4145,17
0.001320,-16.5278,5.9014,2.8073,18
0.000380,-16.4471,7.3185,2.4227,19
0.097949,-19.0394,1.3410,2.4432,1
0.000252,-16.3967,6.9096,1.6561,20
0.130497,-18.9503,2.1254,2.4416,2
0.006464,-18.8018,4.0991,2.4515,3
0.000958,-18.6815,8.8287,2.4442,4
0.034665,-18.5425,7.1680,2.2628,5
0.021286,-18.5069,4.3869,2.2696,6
0.031318,-18.4495,8.3597,2.5526,7
0.001085,-18.3001,4.8216,2.3767,8
0.001874,-18.2624,6.5767,2.4306,9
0.000982,-15.0895,8.0407,1.7711,10
0.004913,-14.9937,8.1440,1.8239,11
0.008937,-14.9363,7.9844,1.6979,12
0.002850,-14.6535,8.3952,0.9637,13
0.000327,-14.3972,8.4534,1.6787,14
0.007014,-14.3951,9.0743,1.0422,15
0.009670,-14.2418,2.6241,1.6642,16
0.000721,-13.9799,8.8130,1.5083,17
0.000771,-13.9233,7.6107,1.6723,18
0.000007,-13.8802,7.6133,1.4545,19
0.049682,-16.8615,7.6820,1.6876,1
0.023034,-16.8063,7.9609,1.7462,2
0.063049,-16.5425,2.3515,2.2847,3
0.070589,-16.2990,2.1236,1.8199,4
0.046397,-16.2224,3.7033,1.6334,5
0.077646,-15.3094,8.0807,1.7207,6
0.000272,-15.1631,8.2956,1.8159,7
0.199766,-15.1462,8.0315,1.3428,8
0.005680,-15.1420,8.6497,1.6178,9
0.001596,-21.0273,9.4030,2.9462,10
0.027558,-20.8943,7.0491,3.2273,11
0.000548,-20.8899,8.3641,3.1635,12
0.313719,-20.6847,7.3981,3.4501,13
0.001373,-20.6118,8.3386,3.3454,14
0.004539,-20.5986,6.3186,2.6314,15
0.041173,-20.4830,6.2185,2.8775,16
0.352918,-20.4260,7.0933,1.7416,17
0.010103,-20.3545,6.7725,3.4701,18
0.001577,-20.2359,7.1597,1.9484,19
0.018306,-22.7492,5.2194,1.4888,1
0.008114,-20.0724,6.8447,1.7215,20
0.047113,-22.7020,6.0625,1.9767,2
0.078103,-22.6894,5.5078,1.9718,3
0.063117,-22.5472,5.9728,1.7663,4
0.032083,-22.0506,7.0035,2.2695,5
0.005864,-21.8035,7.1426,1.4940,6
0.108864,-21.7487,6.3860,1.9489,7
0.002437,-21.4705,7.1729,2.9325,8
0.044805,-21.1334,9.1252,1.8038,9
0.000896,-22.8189,10.6667,3.2714,10
0.003157,-22.2851,6.5745,2.8552,11
0.003714,-21.9290,5.3345,3.5704,12
0.015178,-21.7903,6.8830,2.8748,13
0.000472,-21.6715,4.3009,2.6680,14
0.000293,-21.6577,4.3377,3.0624,15
0.401061,-24.4594,2.6648,2.4323,1
0.091969,-24.2152,1.4660,2.3878,2
0.608992,-24.0442,2.6969,2.4551,3
0.020082,-23.9570,3.6077,2.4854,4
0.006047,-23.8423,10.9976,2.1149,5
0.036337,-22.9643,11.1934,2.4885,6
0.002765,-22.9598,4.2930,2.4539,7
0.006256,-22.9021,5.4609,3.0066,8
0.003923,-22.8630,7.0112,2.9798,9
0.005912,-14.0487,8.5320,4.6834,10
0.372175,-14.0309,0.7087,3.8391,11
0.003873,-13.9439,10.3346,1.7543,12
0.003132,-13.6501,10.2033,3.2804,13
0.504413,-16.3658,0.8307,3.3359,1
0.506618,-16.0170,0.8493,3.3373,2
0.695756,-16.0027,0.6355,1.8576,3
0.722364,-15.5872,0.6521,1.9697,4
0.022037,-14.7213,14.2147,3.3347,5
0.001248,-14.5830,9.3638,3.3346,6
0.008285,-14.5473,8.5713,2.2677,7
0.115044,-14.3714,7.9104,1.4969,8
0.008986,-14.0671,7.4472,3.3376,9
0.966379,-12.1998,3.6367,0.4950,1
0.989813,-11.9128,5.0474,0.4104,2
0.959206,-11.8222,3.9103,0.4011,3
0.988174,-11.4472,3.9649,0.4187,4
0.988673,-11.3339,0.6941,0.5383,5
0.995526,-10.9257,3.1081,0.4308,6
0.975045,-10.1489,3.3087,0.4090,7
0.992365,-9.9523,2.7393,0.3235,8
0.368962,-16.1022,6.2386,0.3390,1
0.925613,-15.3787,0.4474,0.3541,2
0.278065,-15.1902,4.9273,0.7464,3
0.032770,-15.1013,6.7821,0.5088,4
0.044096,-14.5500,5.3373,0.9732,5
0.838416,-13.4273,0.4371,1.9983,1
0.485470,-12.7905,7.4808,1.8181,2
0.583889,-11.8544,7.0795,1.8383,3
0.000260,-13.7211,14.4766,2.2690,10
0.034406,-13.5518,5.6026,2.2406,11
0.000230,-13.5253,11.7785,2.2394,12
0.000008,-13.4594,14.7368,2.2845,13
0.005080,-13.3568,5.7742,2.2476,14
0.000093,-13.2179,14.2911,2.2304,15
0.001874,-13.2051,5.2202,2.0929,16
0.000001,-13.0003,14.1221,2.3209,17
0.000346,-12.8647,11.9369,2.4438,18
0.000006,-12.4204,13.3641,2.2445,19
0.000470,-14.5182,13.9676,2.1922,1
0.000140,-12.3619,3.6970,2.2442,20
0.002321,-14.4428,13.8052,2.1494,2
0.000071,-14.2243,12.5805,2.0998,3
0.000139,-14.0737,12.7367,2.2323,4
0.000328,-13.9579,14.6749,2.2999,5
0.000110,-13.8213,11.6753,2.2597,6
0.000183,-13.8200,12.8018,2.0821,7
0.000030,-13.7967,14.1145,2.9992,8
0.009677,-13.7431,3.9052,2.3421,9
0.015525,-14.9532,13.8593,2.7610,10
0.001193,-14.8492,13.8319,0.5996,11
0.051817,-14.7317,14.4492,1.7276,12
0.000001,-14.6883,12.5715,1.6257,13
0.000001,-14.4461,12.4132,0.7602,14
0.000063,-14.4177,13.4806,1.0311,15
0.063515,-14.4075,11.7969,2.8895,16
0.000030,-14.4051,13.8791,2.8889,17
0.031629,-14.3673,14.5027,1.0258,18
0.000416,-14.2103,12.9406,0.6133,19
0.001368,-15.9103,12.8515,2.9905,1
0.000028,-14.0904,14.6476,2.4850,20
0.020887,-15.8920,12.9312,0.6018,2
0.045298,-15.3789,13.4723,3.4855,3
0.001272,-15.3576,12.2617,0.7656,4
0.052693,-15.3477,14.1872,0.7509,5
0.000288,-15.2352,13.3980,3.2206,6
0.000038,-15.1129,12.9735,1.0007,7
0.013938,-15.0850,13.6896,0.4917,8
0.003341,-15.0388,14.0769,1.1926,9
0.002241,-10.6342,10.2093,3.2160,10
0.034073,-10.5726,1.0441,3.1444,11
0.000066,-10.5633,5.5854,5.5330,12
0.000169,-10.5140,9.6811,5.3864,13
0.000300,-10.4088,11.8428,3.2135,14
0.002795,-10.4053,9.1902,1.7884,15
0.048514,-10.3287,4.8659,2.4474,16
0.000592,-10.2619,9.7784,5.6470,17
0.003241,-10.2075,5.2781,1.3785,18
0.000008,-10.1080,12.8369,3.1128,19
0.219475,-12.2548,1.3350,5.4247,1
0.000014,-10.0810,10.9415,5.6480,20
0.216610,-11.8252,0.9502,1.5833,2
0.612392,-11.7936,4.4081,5.3527,3
0.548021,-11.6591,3.8359,1.6480,4
0.290996,-11.1382,2.5611,2.2626,5
0.166900,-11.0024,6.2103,5.3428,6
0.150797,-10.9263,2.5108,5.3639,7
0.004132,-10.7163,5.6057,5.5292,8
0.001040,-10.6558,9.9735,3.3162,9
0.570231,-14.2188,1.4652,2.1000,1
0.952644,-14.0030,0.5491,5.2280,2
0.289887,-13.4871,2.0064,2.1105,3
0.131624,-12.5473,2.0591,5.4889,4
0.031452,-11.2430,11.3128,2.2398,5
0.000025,-15.8214,7.0544,0.8229,10
0.000485,-15.7599,13.6112,0.9107,11
0.000440,-15.5407,7.9049,3.2440,12
0.973086,-18.3578,0.4046,0.9532,1
0.053313,-18.1655,5.9920,1.1142,2
0.001195,-16.6175,7.1924,1.1952,3
0.000418,-16.4179,7.1939,1.3122,4
0.000073,-16.0431,4.8559,1.0334,5
0.000002,-15.9786,11.4119,0.5942,6
0.000023,-15.8827,9.8672,1.1677,7
0.000204,-15.8476,13.3023,0.6533,8
0.000976,-15.8354,6.4676,1.3186,9
0.499579,-15.9181,1.3196,2.0231,1
0.015859,-14.9747,9.8967,2.0306,2
0.004450,-13.9769,9.4906,1.5891,3
0.001095,-13.9402,9.3724,2.0347,4
0.000220,-13.1086,7.1061,1.2703,5
0.000035,-12.9976,9.4316,2.0387,6
0.139210,-12.9739,10.1236,2.0440,7
0.000420,-9.8761,2.8250,3.5808,10
0.022525,-9.7925,1.4700,3.6182,11
0.013951,-9.5439,10.5396,1.1733,12
0.001350,-9.4512,6.5326,1.5768,13
0.070157,-9.4360,12.8585,1.2617,14
0.028624,-9.3046,1.2677,3.3806,15
0.000585,-9.2765,12.2372,2.3507,16
0.000068,-9.2375,11.0263,3.6018,17
0.000331,-9.1438,13.5911,3.5519,18
0.000573,-9.1117,1.3396,3.4006,19
0.013273,-10.4314,11.2034,3.6532,1
0.050208,-9.0380,4.4522,3.3369,20
0.019173,-10.3182,10.9296,3.5896,2
0.007981,-10.2576,13.2205,3.5514,3
0.006123,-10.2216,11.1485,3.4173,4
0.000545,-10.1733,11.7720,1.9569,5
0.002138,-10.1316,12.0057,3.5391,6
0.000227,-9.9606,12.7666,1.3037,7
0.101468,-9.9600,1.0525,2.1126,8
0.005461,-9.9566,2.5292,3.6088,9
0.131457,-6.4913,1.2025,4.0663,10
0.730948,-6.3790,8.4304,3.4652,11
0.048475,-6.2736,6.7288,1.1536,12
0.306914,-6.0027,8.0113,4.0130,13
0.217750,-5.9568,6.8323,1.2852,14
0.013493,-5.9358,7.1718,4.0561,15
0.146168,-5.8757,8.2188,4.3317,16
0.016556,-5.8468,8.0988,3.0246,17
0.012613,-5.8263,2.3751,4.4529,18
0.026063,-5.7897,4.5610,2.9182,19
0.870856,-8.4716,0.8163,0.9034,1
0.059120,-5.6802,9.0377,1.2842,20
0.991211,-8.3495,6.4069,2.9873,2
0.536529,-8.2467,7.2538,1.3367,3
0.835733,-8.1286,0.4436,2.9294,4
0.958706,-7.9124,6.3879,4.1081,5
0.149633,-7.8578,5.0076,2.8840,6
0.940036,-7.8371,7.9281,2.0863,7
0.978859,-7.5865,5.6798,0.8651,8
0.596804,-7.1861,8.8470,2.1336,9
0.003109,-7.3792,8.9939,0.3784,10
0.003591,-7.3455,12.3079,0.4540,11
0.001658,-7.1699,7.1115,0.3724,12
0.003687,-7.0906,7.2191,0.8024,13
0.000450,-6.9919,6.4392,0.8053,14
0.001744,-6.9830,14.1392,0.4058,15
0.000042,-6.8763,12.9025,0.8949,16
0.009822,-6.8188,6.8063,0.7856,17
0.014199,-6.8039,8.5065,0.3669,18
0.000257,-6.4659,12.5148,0.3796,19
0.097450,-9.3140,7.7886,0.7825,1
0.001115,-6.3891,8.1981,0.4655,20
0.724478,-9.1420,6.8702,0.7927,2
0.639058,-8.4233,0.9309,0.7989,3
0.019127,-8.0292,6.9845,0.7796,4
0.020944,-7.8663,3.9167,0.7853,5
0.025614,-7.7739,6.6920,0.7886,6
0.014034,-7.5311,5.0369,0.7833,7
0.002601,-7.5022,9.0455,0.7944,8
0.002737,-7.4174,7.1808,0.7869,9
0.028467,-8.7517,3.1447,1.1827,10
0.000382,-8.6635,6.1446,0.9539,11
0.001462,-8.6594,5.2101,0.9286,12
0.000261,-8.6524,6.2295,1.1251,13
0.002138,-8.4338,3.7661,0.9543,14
0.001565,-8.2822,5.4696,1.8494,15
0.077518,-8.1496,4.6593,1.0409,16
0.022960,-8.0823,4.1556,1.2546,17
0.182850,-11.0395,6.2167,0.7784,1
0.104759,-10.1837,1.0338,0.9187,2
0.323733,-9.8923,5.5743,0.7505,3
0.102327,-9.6765,5.0297,0.7620,4
0.003050,-9.2939,3.3714,1.1410,5
0.182286,-9.2157,5.5724,1.0409,6
0.001686,-9.0718,5.6800,1.1159,7
0.001901,-8.9821,6.0419,0.8714,8
0.031171,-8.9379,5.4832,0.6254,9
0.001850,-6.2470,13.7851,0.8371,10
0.002633,-6.1339,5.6064,0.8366,11
0.000192,-5.9699,15.3086,0.8402,12
0.000555,-5.8859,16.2467,0.8354,13
0.003048,-5.8409,15.7088,0.8420,14
0.000770,-5.7822,9.5869,0.8336,15
0.003517,-5.7234,16.6887,1.2997,16
0.000163,-5.5557,13.7238,0.3968,17
0.000199,-5.4963,9.9412,0.8326,18
0.000062,-5.4760,14.4679,0.8392,19
0.214481,-8.2025,0.7713,0.8427,1
0.003520,-5.3636,15.0666,0.8502,20
0.129341,-7.8792,5.8733,0.8482,2
0.083847,-7.6066,7.9550,0.8381,3
0.162252,-7.2859,5.5341,0.8428,4
0.005627,-6.9922,8.3236,0.3985,5
0.020423,-6.9483,3.6868,0.8344,6
0.002453,-6.7413,7.0485,0.8335,7
0.000068,-6.3889,13.0316,0.8685,8
0.000337,-6.2827,14.9488,0.8174,9
0.000190,-8.2492,9.8460,2.8497,10
0.000076,-8.2457,4.6304,1.5543,11
0.000368,-8.2282,5.7053,1.2532,12
0.000378,-7.9959,6.0981,1.0757,13
0.000056,-7.8153,9.5856,1.6241,14
